TransactionID,Products
TRAN15681,Frankfurter
TRAN15681,Salty Snack
TRAN15681,Finished Products
TRAN15681,Flour
TRAN15681,Pasta
TRAN15681,Curd
TRAN15681,Other Vegetables
TRAN15681,Chicken
TRAN15681,Whole Milk
TRAN15682,Other Vegetables
TRAN15683,Pastry
TRAN15683,Other Vegetables
TRAN15683,Whole Milk
TRAN15683,Salty Snack
TRAN15683,Yogurt
TRAN15683,Cream Cheese 
TRAN15683,Curd
TRAN15684,Whole Milk
TRAN15684,Domestic Eggs
TRAN15684,Root Vegetables
TRAN15684,Female Sanitary Products
TRAN15684,Newspapers
TRAN15685,Pip Fruit
TRAN15685,Canned Beer
TRAN15685,Chocolate
TRAN15685,Waffles
TRAN15685,Bottled Beer
TRAN15685,Soda
TRAN15686,Tropical Fruit
TRAN15686,Root Vegetables
TRAN15686,Newspapers
TRAN15686,Yogurt
TRAN15686,Sausage
TRAN15686,Pork
TRAN15686,Male Cosmetics
TRAN15686,Curd
TRAN15686,Whipped/Sour Cream
TRAN15686,Whole Milk
TRAN15686,Herbs
TRAN15686,Chewing Gum
TRAN15687,Rum
TRAN15687,Bottled Beer
TRAN15687,Butter
TRAN15687,Liquor
TRAN15687,Newspapers
TRAN15687,Soda
TRAN15687,Hygiene Articles
TRAN15687,Chocolate Marshmallow
TRAN15687,Other Vegetables
TRAN15688,Pork
TRAN15689,Sliced Cheese
TRAN15689,Meat
TRAN15689,Pastry
TRAN15689,Whole Milk
TRAN15689,Newspapers
TRAN15689,Brown Bread
TRAN15689,Fruit/Vegetable Juice
TRAN15690,Dishes
TRAN15690,Coffee
TRAN15690,Hard Cheese
TRAN15690,Liquor
TRAN15690,Other Vegetables
TRAN15690,Cat Food
TRAN15690,Butter
TRAN15690,Kitchen Towels
TRAN15690,Pork
TRAN15690,Whole Milk
TRAN15690,Pet Care
TRAN15690,Napkins
TRAN15690,Whipped/Sour Cream
TRAN15691,Dessert
TRAN15691,Napkins
TRAN15691,Rolls/Buns
TRAN15691,Newspapers
TRAN15691,Shopping Bags
TRAN15692,Bottled Beer
TRAN15692,Cream Cheese 
TRAN15692,Canned Vegetables
TRAN15692,Other Vegetables
TRAN15692,Margarine
TRAN15693,Rolls/Buns
TRAN15693,Soda
TRAN15693,Condensed Milk
TRAN15693,Brown Bread
TRAN15693,Bottled Water
TRAN15693,Coffee
TRAN15694,Brown Bread
TRAN15694,Ice Cream
TRAN15695,Ketchup
TRAN15695,Napkins
TRAN15695,Brown Bread
TRAN15695,Misc. Beverages
TRAN15695,Chicken
TRAN15695,Dog Food
TRAN15695,Domestic Eggs
TRAN15695,Frozen Meals
TRAN15695,Whole Milk
TRAN15696,Rolls/Buns
TRAN15696,Root Vegetables
TRAN15696,Condensed Milk
TRAN15696,Frozen Vegetables
TRAN15696,Whole Milk
TRAN15696,White Bread
TRAN15697,Frozen Potato Products
TRAN15697,Dessert
TRAN15697,Oil
TRAN15697,Instant Coffee
TRAN15697,Soda
TRAN15697,Frankfurter
TRAN15697,Tropical Fruit
TRAN15697,Root Vegetables
TRAN15697,Citrus Fruit
TRAN15697,White Bread
TRAN15697,Frozen Vegetables
TRAN15697,Whipped/Sour Cream
TRAN15697,Semi-Finished Bread
TRAN15697,Beef
TRAN15697,Frozen Meals
TRAN15697,Other Vegetables
TRAN15697,Domestic Eggs
TRAN15697,Chicken
TRAN15697,Cream Cheese 
TRAN15697,Soft Cheese
TRAN15697,Curd
TRAN15697,Flower (Seeds)
TRAN15697,Fruit/Vegetable Juice
TRAN15698,Hamburger Meat
TRAN15699,Bottled Water
TRAN15699,Uht-Milk
TRAN15699,Ice Cream
TRAN15699,Soda
TRAN15699,Shopping Bags
TRAN15700,Chicken
TRAN15700,Other Vegetables
TRAN15700,Rice
TRAN15700,Root Vegetables
TRAN15700,Frozen Vegetables
TRAN15700,Frankfurter
TRAN15700,Sausage
TRAN15700,Newspapers
TRAN15700,Citrus Fruit
TRAN15701,Pastry
TRAN15701,Soda
TRAN15702,Bottled Beer
TRAN15702,Rolls/Buns
TRAN15702,Other Vegetables
TRAN15703,Other Vegetables
TRAN15703,Onions
TRAN15703,Soda
TRAN15703,Fruit/Vegetable Juice
TRAN15704,Newspapers
TRAN15704,Canned Beer
TRAN15704,Pastry
TRAN15704,Male Cosmetics
TRAN15705,Whole Milk
TRAN15705,Long Life Bakery Product
TRAN15705,Rolls/Buns
TRAN15705,Condensed Milk
TRAN15705,Whipped/Sour Cream
TRAN15705,Root Vegetables
TRAN15705,Citrus Fruit
TRAN15705,Yogurt
TRAN15705,Flour
TRAN15706,Hamburger Meat
TRAN15707,Sweet Spreads
TRAN15707,Other Vegetables
TRAN15707,Coffee
TRAN15707,Citrus Fruit
TRAN15707,Root Vegetables
TRAN15707,Butter
TRAN15707,Chicken
TRAN15708,White Bread
TRAN15708,Flour
TRAN15708,Sugar
TRAN15708,Whole Milk
TRAN15708,Pot Plants
TRAN15709,Chicken
TRAN15709,Semi-Finished Bread
TRAN15709,Soda
TRAN15709,Shopping Bags
TRAN15709,Whole Milk
TRAN15709,Coffee
TRAN15709,Napkins
TRAN15709,Jam
TRAN15710,Shopping Bags
TRAN15711,Margarine
TRAN15711,Long Life Bakery Product
TRAN15711,Citrus Fruit
TRAN15711,Misc. Beverages
TRAN15711,Waffles
TRAN15711,Root Vegetables
TRAN15712,Mayonnaise
TRAN15712,Butter
TRAN15712,Other Vegetables
TRAN15712,Whipped/Sour Cream
TRAN15712,Citrus Fruit
TRAN15712,Root Vegetables
TRAN15712,Rum
TRAN15712,Waffles
TRAN15712,Herbs
TRAN15713,Chicken
TRAN15713,Soda
TRAN15713,Whipped/Sour Cream
TRAN15713,Yogurt
TRAN15713,Pot Plants
TRAN15713,Frozen Dessert
TRAN15714,Bottled Beer
TRAN15715,Specialty Chocolate
TRAN15716,Other Vegetables
TRAN15716,Yogurt
TRAN15716,Whole Milk
TRAN15717,Softener
TRAN15717,Whole Milk
TRAN15717,Shopping Bags
TRAN15717,Uht-Milk
TRAN15717,Root Vegetables
TRAN15717,Frozen Meals
TRAN15717,Pork
TRAN15718,Whole Milk
TRAN15719,Pip Fruit
TRAN15719,Whole Milk
TRAN15719,Other Vegetables
TRAN15719,Tropical Fruit
TRAN15719,Beef
TRAN15719,Yogurt
TRAN15719,Mayonnaise
TRAN15719,Whipped/Sour Cream
TRAN15719,Root Vegetables
TRAN15720,Rolls/Buns
TRAN15720,Bottled Beer
TRAN15720,Margarine
TRAN15720,Hygiene Articles
TRAN15720,Skin Care
TRAN15720,Tropical Fruit
TRAN15720,Bottled Water
TRAN15720,Meat
TRAN15720,Sausage
TRAN15720,Shopping Bags
TRAN15721,Whole Milk
TRAN15721,Whipped/Sour Cream
TRAN15721,Root Vegetables
TRAN15721,Shopping Bags
TRAN15721,Herbs
TRAN15721,Other Vegetables
TRAN15721,Butter Milk
TRAN15722,Rolls/Buns
TRAN15722,Semi-Finished Bread
TRAN15722,Newspapers
TRAN15722,Whole Milk
TRAN15722,Pastry
TRAN15722,Brown Bread
TRAN15722,Margarine
TRAN15722,Bottled Water
TRAN15722,Pip Fruit
TRAN15722,Chicken
TRAN15723,Other Vegetables
TRAN15723,Beef
TRAN15723,Turkey
TRAN15723,Cat Food
TRAN15723,Whipped/Sour Cream
TRAN15723,Baking Powder
TRAN15723,Chocolate
TRAN15724,Soda
TRAN15725,Chocolate
TRAN15725,Rolls/Buns
TRAN15725,Candy
TRAN15725,Soda
TRAN15725,Butter
TRAN15725,Herbs
TRAN15725,Whole Milk
TRAN15725,Root Vegetables
TRAN15725,Curd
TRAN15726,Fruit/Vegetable Juice
TRAN15726,Semi-Finished Bread
TRAN15726,Whole Milk
TRAN15726,Napkins
TRAN15726,Flour
TRAN15726,Sausage
TRAN15727,Newspapers
TRAN15727,Soda
TRAN15727,Pastry
TRAN15727,White Wine
TRAN15727,Canned Beer
TRAN15728,Pip Fruit
TRAN15728,Sausage
TRAN15728,Domestic Eggs
TRAN15728,Specialty Chocolate
TRAN15728,Whole Milk
TRAN15728,Margarine
TRAN15728,Citrus Fruit
TRAN15728,Dessert
TRAN15728,Brown Bread
TRAN15729,Rolls/Buns
TRAN15729,Yogurt
TRAN15730,Sliced Cheese
TRAN15730,Domestic Eggs
TRAN15730,Soups
TRAN15730,Pip Fruit
TRAN15730,Root Vegetables
TRAN15730,Detergent
TRAN15730,Butter
TRAN15730,Coffee
TRAN15730,Whole Milk
TRAN15730,Other Vegetables
TRAN15730,Whipped/Sour Cream
TRAN15731,Chocolate
TRAN15731,Sausage
TRAN15731,Yogurt
TRAN15731,Hard Cheese
TRAN15731,Domestic Eggs
TRAN15731,Newspapers
TRAN15731,Waffles
TRAN15731,Whole Milk
TRAN15731,Salty Snack
TRAN15731,Brown Bread
TRAN15732,Other Vegetables
TRAN15732,Citrus Fruit
TRAN15732,Chicken
TRAN15732,Whipped/Sour Cream
TRAN15732,Softener
TRAN15732,Ham
TRAN15732,Chocolate
TRAN15732,Yogurt
TRAN15732,Whole Milk
TRAN15732,Pot Plants
TRAN15732,Bottled Beer
TRAN15733,Meat
TRAN15733,Chocolate
TRAN15733,Soft Cheese
TRAN15733,Specialty Bar
TRAN15733,Frozen Meals
TRAN15733,Rolls/Buns
TRAN15733,Long Life Bakery Product
TRAN15733,Dessert
TRAN15733,Misc. Beverages
TRAN15733,Whole Milk
TRAN15734,Butter
TRAN15734,Chocolate
TRAN15734,Salty Snack
TRAN15734,Other Vegetables
TRAN15734,Fruit/Vegetable Juice
TRAN15735,Chicken
TRAN15735,Other Vegetables
TRAN15735,Yogurt
TRAN15735,White Bread
TRAN15735,Citrus Fruit
TRAN15735,Meat
TRAN15735,Napkins
TRAN15735,Frozen Vegetables
TRAN15735,Whole Milk
TRAN15736,Rolls/Buns
TRAN15737,Sparkling Wine
TRAN15737,Chicken
TRAN15737,Other Vegetables
TRAN15737,Grapes
TRAN15737,Whipped/Sour Cream
TRAN15737,Canned Beer
TRAN15737,Hamburger Meat
TRAN15737,Brown Bread
TRAN15737,Flower (Seeds)
TRAN15738,Yogurt
TRAN15738,Root Vegetables
TRAN15738,Sausage
TRAN15738,Whole Milk
TRAN15739,Canned Beer
TRAN15740,Yogurt
TRAN15741,Hamburger Meat
TRAN15741,Rolls/Buns
TRAN15741,Frozen Vegetables
TRAN15741,Chicken
TRAN15741,Pastry
TRAN15741,Other Vegetables
TRAN15742,Hamburger Meat
TRAN15742,Shopping Bags
TRAN15743,Pastry
TRAN15743,Whole Milk
TRAN15743,Curd
TRAN15744,Frankfurter
TRAN15744,Soda
TRAN15744,Pip Fruit
TRAN15744,Whole Milk
TRAN15745,Newspapers
TRAN15746,Mayonnaise
TRAN15746,Whole Milk
TRAN15746,Soda
TRAN15746,Newspapers
TRAN15747,Canned Beer
TRAN15747,Rolls/Buns
TRAN15748,Whole Milk
TRAN15748,Seasonal Products
TRAN15748,Yogurt
TRAN15748,Waffles
TRAN15748,Other Vegetables
TRAN15748,Whipped/Sour Cream
TRAN15748,Rolls/Buns
TRAN15749,Sausage
TRAN15749,Butter
TRAN15750,Newspapers
TRAN15750,Tropical Fruit
TRAN15750,Domestic Eggs
TRAN15750,Bottled Water
TRAN15750,Sugar
TRAN15750,Canned Vegetables
TRAN15750,Whole Milk
TRAN15750,Other Vegetables
TRAN15750,Ketchup
TRAN15750,Baking Powder
TRAN15750,Frozen Vegetables
TRAN15750,Sausage
TRAN15750,Cooking Chocolate
TRAN15750,Root Vegetables
TRAN15750,Flour
TRAN15750,Margarine
TRAN15751,Canned Beer
TRAN15752,Other Vegetables
TRAN15752,Soda
TRAN15752,Napkins
TRAN15752,Salty Snack
TRAN15752,Shopping Bags
TRAN15752,Cream Cheese 
TRAN15752,Frozen Meals
TRAN15752,Berries
TRAN15752,Tropical Fruit
TRAN15752,Root Vegetables
TRAN15752,Whole Milk
TRAN15752,White Bread
TRAN15753,Soda
TRAN15753,Condensed Milk
TRAN15754,Candles
TRAN15754,Long Life Bakery Product
TRAN15754,Margarine
TRAN15755,Whole Milk
TRAN15755,Pet Care
TRAN15756,Napkins
TRAN15756,Canned Beer
TRAN15756,Yogurt
TRAN15756,Bottled Water
TRAN15757,Soda
TRAN15757,Rolls/Buns
TRAN15757,Flower (Seeds)
TRAN15757,Processed Cheese
TRAN15758,Bottled Beer
TRAN15758,Pastry
TRAN15758,Grapes
TRAN15758,Rolls/Buns
TRAN15759,Canned Beer
TRAN15760,Soda
TRAN15761,Newspapers
TRAN15761,Rolls/Buns
TRAN15761,Whole Milk
TRAN15762,Sausage
TRAN15762,Misc. Beverages
TRAN15762,Yogurt
TRAN15762,Whole Milk
TRAN15762,Rice
TRAN15762,Specialty Chocolate
TRAN15762,Frozen Vegetables
TRAN15762,Fruit/Vegetable Juice
TRAN15762,Roll Products 
TRAN15762,Salty Snack
TRAN15762,Other Vegetables
TRAN15762,Bottled Beer
TRAN15762,Cream
TRAN15762,Frozen Potato Products
TRAN15762,Cat Food
TRAN15763,Pork
TRAN15763,Beverages
TRAN15763,White Bread
TRAN15764,Uht-Milk
TRAN15764,Pip Fruit
TRAN15764,Pork
TRAN15764,Salt
TRAN15764,Margarine
TRAN15764,Ketchup
TRAN15764,Root Vegetables
TRAN15764,Yogurt
TRAN15764,Domestic Eggs
TRAN15764,Curd
TRAN15764,Whipped/Sour Cream
TRAN15765,Beef
TRAN15765,Turkey
TRAN15765,Semi-Finished Bread
TRAN15766,Other Vegetables
TRAN15766,Napkins
TRAN15767,Whipped/Sour Cream
TRAN15768,Hard Cheese
TRAN15768,Canned Vegetables
TRAN15768,Salt
TRAN15769,Pork
TRAN15769,Bottled Water
TRAN15769,Hamburger Meat
TRAN15769,Bottled Beer
TRAN15769,Brown Bread
TRAN15769,Whole Milk
TRAN15769,Margarine
TRAN15769,Other Vegetables
TRAN15769,Flower (Seeds)
TRAN15770,Yogurt
TRAN15770,Curd
TRAN15770,Citrus Fruit
TRAN15770,Soda
TRAN15770,Berries
TRAN15771,Sausage
TRAN15771,Pot Plants
TRAN15772,Fruit/Vegetable Juice
TRAN15772,Frozen Meals
TRAN15772,Citrus Fruit
TRAN15772,Other Vegetables
TRAN15772,Pot Plants
TRAN15772,Domestic Eggs
TRAN15773,Curd Cheese
TRAN15773,Other Vegetables
TRAN15774,House Keeping Products
TRAN15774,Cling Film/Bags
TRAN15774,Instant Food Products
TRAN15774,Specialty Chocolate
TRAN15774,Long Life Bakery Product
TRAN15775,Root Vegetables
TRAN15775,White Bread
TRAN15775,Ice Cream
TRAN15775,Salt
TRAN15775,Sausage
TRAN15776,Pip Fruit
TRAN15776,Chocolate
TRAN15776,Bottled Water
TRAN15776,Frankfurter
TRAN15776,Hard Cheese
TRAN15777,Flower (Seeds)
TRAN15777,Chicken
TRAN15778,Other Vegetables
TRAN15778,Newspapers
TRAN15779,Whipped/Sour Cream
TRAN15779,Onions
TRAN15779,Whole Milk
TRAN15779,Margarine
TRAN15779,Soda
TRAN15779,Rolls/Buns
TRAN15779,Cat Food
TRAN15779,Citrus Fruit
TRAN15779,Berries
TRAN15779,Yogurt
TRAN15779,Kitchen Utensil
TRAN15779,Chicken
TRAN15779,Tropical Fruit
TRAN15779,Pot Plants
TRAN15779,Pastry
TRAN15779,Turkey
TRAN15780,Chicken
TRAN15780,Other Vegetables
TRAN15780,Soda
TRAN15780,Dessert
TRAN15781,Chocolate
TRAN15781,Pastry
TRAN15781,Tea
TRAN15781,Tropical Fruit
TRAN15781,Domestic Eggs
TRAN15781,Cream Cheese 
TRAN15781,Fruit/Vegetable Juice
TRAN15781,Shopping Bags
TRAN15781,Butter
TRAN15781,White Bread
TRAN15781,Ham
TRAN15782,Salty Snack
TRAN15782,Yogurt
TRAN15782,Whole Milk
TRAN15782,Photo/Film
TRAN15782,Specialty Cheese
TRAN15782,Domestic Eggs
TRAN15782,Pip Fruit
TRAN15783,Canned Beer
TRAN15783,Root Vegetables
TRAN15783,Sausage
TRAN15783,Other Vegetables
TRAN15783,Whole Milk
TRAN15783,Chicken
TRAN15783,Fruit/Vegetable Juice
TRAN15783,Pork
TRAN15783,Rolls/Buns
TRAN15784,Beef
TRAN15784,Ham
TRAN15784,Other Vegetables
TRAN15784,Yogurt
TRAN15784,Canned Fish
TRAN15785,Other Vegetables
TRAN15786,Citrus Fruit
TRAN15786,Other Vegetables
TRAN15786,Sausage
TRAN15787,Dessert
TRAN15787,Canned Beer
TRAN15787,Other Vegetables
TRAN15787,Tropical Fruit
TRAN15787,Bottled Water
TRAN15787,Whole Milk
TRAN15787,Seasonal Products
TRAN15787,Soda
TRAN15788,Ham
TRAN15788,Tropical Fruit
TRAN15788,Newspapers
TRAN15789,Tropical Fruit
TRAN15789,Chocolate Marshmallow
TRAN15789,Newspapers
TRAN15789,Chocolate
TRAN15789,Rolls/Buns
TRAN15790,Canned Beer
TRAN15791,White Wine
TRAN15791,Newspapers
TRAN15791,Sugar
TRAN15792,Bottled Water
TRAN15792,Soda
TRAN15793,Yogurt
TRAN15793,Whole Milk
TRAN15793,Bottled Beer
TRAN15794,Sugar
TRAN15794,Frozen Vegetables
TRAN15794,Specialty Cheese
TRAN15794,Pip Fruit
TRAN15794,Butter Milk
TRAN15794,Coffee
TRAN15794,Other Vegetables
TRAN15794,White Bread
TRAN15795,Long Life Bakery Product
TRAN15795,Waffles
TRAN15795,Rolls/Buns
TRAN15795,Salty Snack
TRAN15795,Coffee
TRAN15796,Pot Plants
TRAN15796,Specialty Chocolate
TRAN15796,Whole Milk
TRAN15796,Whipped/Sour Cream
TRAN15796,Domestic Eggs
TRAN15796,Bottled Water
TRAN15796,Soda
TRAN15797,Other Vegetables
TRAN15797,Berries
TRAN15797,Hamburger Meat
TRAN15798,Candy
TRAN15798,Soda
TRAN15799,Napkins
TRAN15799,Long Life Bakery Product
TRAN15799,Pot Plants
TRAN15799,Whipped/Sour Cream
TRAN15800,Other Vegetables
TRAN15800,Red/Blush Wine
TRAN15800,Organic Sausage
TRAN15800,Liquor (Appetizer)
TRAN15801,Onions
TRAN15801,Other Vegetables
TRAN15802,Margarine
TRAN15802,Sausage
TRAN15802,Other Vegetables
TRAN15802,Chicken
TRAN15802,Yogurt
TRAN15802,Pork
TRAN15802,Bottled Beer
TRAN15802,Fruit/Vegetable Juice
TRAN15802,Whole Milk
TRAN15802,Butter
TRAN15803,Bottled Beer
TRAN15803,Sausage
TRAN15803,Citrus Fruit
TRAN15803,White Bread
TRAN15803,Berries
TRAN15803,Beef
TRAN15803,Root Vegetables
TRAN15803,Cling Film/Bags
TRAN15803,Brown Bread
TRAN15803,Tropical Fruit
TRAN15803,Whole Milk
TRAN15803,Fruit/Vegetable Juice
TRAN15804,Whole Milk
TRAN15804,Root Vegetables
TRAN15804,Other Vegetables
TRAN15804,Cling Film/Bags
TRAN15804,Pastry
TRAN15804,Shopping Bags
TRAN15805,Root Vegetables
TRAN15805,Liquor
TRAN15805,Candy
TRAN15805,Bottled Water
TRAN15805,Rolls/Buns
TRAN15805,Other Vegetables
TRAN15805,Flour
TRAN15805,Butter
TRAN15806,Other Vegetables
TRAN15806,Uht-Milk
TRAN15806,Onions
TRAN15806,Rolls/Buns
TRAN15806,Frozen Vegetables
TRAN15806,Coffee
TRAN15806,Shopping Bags
TRAN15806,Dessert
TRAN15806,Butter
TRAN15806,Specialty Cheese
TRAN15806,Pork
TRAN15806,Beverages
TRAN15807,Pot Plants
TRAN15807,Light Bulbs
TRAN15807,Whole Milk
TRAN15807,Shopping Bags
TRAN15807,Curd
TRAN15807,Soda
TRAN15808,Jam
TRAN15808,Organic Sausage
TRAN15808,Yogurt
TRAN15808,Onions
TRAN15808,Sliced Cheese
TRAN15808,Salt
TRAN15808,Margarine
TRAN15808,Whole Milk
TRAN15808,Butter
TRAN15808,Bottled Beer
TRAN15808,Abrasive Cleaner
TRAN15808,Other Vegetables
TRAN15808,Chewing Gum
TRAN15808,Tropical Fruit
TRAN15808,Curd
TRAN15808,Pip Fruit
TRAN15808,Ham
TRAN15809,Pastry
TRAN15809,Other Vegetables
TRAN15809,Specialty Vegetables
TRAN15809,Pickled Vegetables
TRAN15809,Soups
TRAN15809,Beef
TRAN15809,Soda
TRAN15809,Meat
TRAN15809,White Bread
TRAN15809,Cat Food
TRAN15809,Frankfurter
TRAN15809,Frozen Vegetables
TRAN15810,Uht-Milk
TRAN15810,Shopping Bags
TRAN15810,Cling Film/Bags
TRAN15810,Chewing Gum
TRAN15810,Bottled Water
TRAN15811,Soda
TRAN15811,Frozen Vegetables
TRAN15812,Fruit/Vegetable Juice
TRAN15812,Ice Cream
TRAN15812,Pip Fruit
TRAN15812,Frozen Meals
TRAN15813,Tropical Fruit
TRAN15813,Domestic Eggs
TRAN15813,Root Vegetables
TRAN15814,Oil
TRAN15814,Whole Milk
TRAN15814,Soups
TRAN15814,Organic Sausage
TRAN15814,Meat
TRAN15814,Citrus Fruit
TRAN15815,White Bread
TRAN15815,Bottled Beer
TRAN15815,Soda
TRAN15815,Other Vegetables
TRAN15816,Shopping Bags
TRAN15816,Popcorn
TRAN15816,Sparkling Wine
TRAN15816,Other Vegetables
TRAN15816,Root Vegetables
TRAN15817,Liqueur
TRAN15818,Soda
TRAN15819,Margarine
TRAN15819,Soda
TRAN15820,Pip Fruit
TRAN15820,Margarine
TRAN15820,Yogurt
TRAN15820,Frankfurter
TRAN15820,Curd
TRAN15820,Other Vegetables
TRAN15820,Sugar
TRAN15820,Root Vegetables
TRAN15820,Beef
TRAN15821,Sugar
TRAN15822,Soda
TRAN15822,Tidbits
TRAN15822,Spread Cheese
TRAN15822,Tropical Fruit
TRAN15822,Butter Milk
TRAN15822,Bottled Water
TRAN15822,Sausage
TRAN15822,Bottled Beer
TRAN15823,Other Vegetables
TRAN15823,Whipped/Sour Cream
TRAN15823,Root Vegetables
TRAN15823,Sauces
TRAN15823,Canned Beer
TRAN15823,Margarine
TRAN15823,Chicken
TRAN15823,Shopping Bags
TRAN15824,Domestic Eggs
TRAN15824,Pastry
TRAN15825,Shopping Bags
TRAN15825,Pastry
TRAN15825,Condensed Milk
TRAN15825,Female Sanitary Products
TRAN15826,Shopping Bags
TRAN15826,Canned Beer
TRAN15827,Frankfurter
TRAN15827,Soda
TRAN15827,Pork
TRAN15827,Meat
TRAN15827,Whipped/Sour Cream
TRAN15827,Frozen Potato Products
TRAN15827,Yogurt
TRAN15827,Frozen Vegetables
TRAN15827,Citrus Fruit
TRAN15828,Light Bulbs
TRAN15828,Tropical Fruit
TRAN15828,Bottled Water
TRAN15828,Pork
TRAN15828,Sugar
TRAN15828,Yogurt
TRAN15829,Whole Milk
TRAN15830,Beverages
TRAN15830,Whole Milk
TRAN15830,Tropical Fruit
TRAN15830,Rolls/Buns
TRAN15831,Fruit/Vegetable Juice
TRAN15831,White Bread
TRAN15831,Tropical Fruit
TRAN15831,Pork
TRAN15831,Yogurt
TRAN15832,Root Vegetables
TRAN15832,Other Vegetables
TRAN15832,Specialty Chocolate
TRAN15833,Soda
TRAN15833,Misc. Beverages
TRAN15833,Citrus Fruit
TRAN15834,House Keeping Products
TRAN15835,Pip Fruit
TRAN15836,Soda
TRAN15836,Pip Fruit
TRAN15836,Bottled Water
TRAN15836,Ham
TRAN15836,Napkins
TRAN15836,Frozen Meals
TRAN15836,Yogurt
TRAN15837,Waffles
TRAN15837,Newspapers
TRAN15838,Beverages
TRAN15838,Zwieback
TRAN15838,Misc. Beverages
TRAN15838,Uht-Milk
TRAN15839,Beverages
TRAN15840,Long Life Bakery Product
TRAN15840,Waffles
TRAN15840,White Bread
TRAN15840,Pip Fruit
TRAN15840,Citrus Fruit
TRAN15840,Frozen Fish
TRAN15840,Specialty Bar
TRAN15840,Pastry
TRAN15840,Newspapers
TRAN15840,Berries
TRAN15841,Dental Care
TRAN15841,Chocolate
TRAN15841,Ice Cream
TRAN15841,Specialty Chocolate
TRAN15841,White Bread
TRAN15841,Red/Blush Wine
TRAN15841,Salty Snack
TRAN15842,Salty Snack
TRAN15842,Chocolate
TRAN15843,Rolls/Buns
TRAN15844,Brown Bread
TRAN15844,White Bread
TRAN15845,Pip Fruit
TRAN15845,Ice Cream
TRAN15845,White Bread
TRAN15845,Berries
TRAN15845,Tropical Fruit
TRAN15846,Chocolate
TRAN15847,Frozen Vegetables
TRAN15847,Cleaner
TRAN15847,Pastry
TRAN15847,Whole Milk
TRAN15848,Yogurt
TRAN15849,Coffee
TRAN15849,Red/Blush Wine
TRAN15850,Soda
TRAN15851,Hard Cheese
TRAN15851,Instant Coffee
TRAN15851,Butter Milk
TRAN15852,Pork
TRAN15852,Other Vegetables
TRAN15852,Root Vegetables
TRAN15852,Pastry
TRAN15853,Soda
TRAN15853,Cake Bar
TRAN15853,Condensed Milk
TRAN15853,Rolls/Buns
TRAN15853,Tidbits
TRAN15853,Bottled Water
TRAN15853,Misc. Beverages
TRAN15853,Coffee
TRAN15854,Coffee
TRAN15854,Sugar
TRAN15855,Other Vegetables
TRAN15855,Rolls/Buns
TRAN15855,Sausage
TRAN15855,Dessert
TRAN15855,Potato Products
TRAN15855,Curd
TRAN15855,Soda
TRAN15855,Soft Cheese
TRAN15855,Frankfurter
TRAN15855,Shopping Bags
TRAN15855,Onions
TRAN15855,Condensed Milk
TRAN15855,Specialty Chocolate
TRAN15855,Pastry
TRAN15855,Rum
TRAN15856,Packaged Fruit/Vegetables
TRAN15856,Rolls/Buns
TRAN15856,Yogurt
TRAN15856,Sausage
TRAN15856,Seasonal Products
TRAN15857,Bottled Water
TRAN15858,Tropical Fruit
TRAN15858,Other Vegetables
TRAN15858,Whole Milk
TRAN15858,Brown Bread
TRAN15858,Newspapers
TRAN15858,Sausage
TRAN15858,Beef
TRAN15858,Root Vegetables
TRAN15859,Salty Snack
TRAN15860,Light Bulbs
TRAN15861,Whole Milk
TRAN15861,Onions
TRAN15861,Canned Beer
TRAN15861,Hygiene Articles
TRAN15861,Shopping Bags
TRAN15862,Whole Milk
TRAN15862,Soda
TRAN15862,Tropical Fruit
TRAN15862,Hygiene Articles
TRAN15862,Yogurt
TRAN15862,Napkins
TRAN15862,Ice Cream
TRAN15862,Bottled Water
TRAN15863,Canned Vegetables
TRAN15863,Soups
TRAN15864,Whole Milk
TRAN15865,Soda
TRAN15865,Female Sanitary Products
TRAN15865,Bottled Water
TRAN15866,Brown Bread
TRAN15866,Other Vegetables
TRAN15866,Whole Milk
TRAN15867,Liquor
TRAN15867,Bottled Beer
TRAN15867,Soda
TRAN15868,Other Vegetables
TRAN15868,Frankfurter
TRAN15869,Pastry
TRAN15869,Hygiene Articles
TRAN15869,Domestic Eggs
TRAN15870,Curd Cheese
TRAN15870,Bottled Beer
TRAN15871,Candy
TRAN15871,Chocolate
TRAN15871,Butter
TRAN15871,White Bread
TRAN15871,Hard Cheese
TRAN15872,Cream Cheese 
TRAN15872,Dishes
TRAN15872,Roll Products 
TRAN15872,Cling Film/Bags
TRAN15872,Whole Milk
TRAN15872,Napkins
TRAN15873,Pastry
TRAN15874,Tropical Fruit
TRAN15874,Oil
TRAN15875,Misc. Beverages
TRAN15875,Canned Beer
TRAN15876,Other Vegetables
TRAN15877,Bottled Beer
TRAN15877,Root Vegetables
TRAN15877,Chocolate
TRAN15878,Canned Beer
TRAN15878,Ham
TRAN15878,Tropical Fruit
TRAN15878,Dog Food
TRAN15878,Soda
TRAN15879,Rolls/Buns
TRAN15880,Pastry
TRAN15880,Soda
TRAN15881,Fruit/Vegetable Juice
TRAN15882,Chewing Gum
TRAN15883,Frozen Potato Products
TRAN15883,Sausage
TRAN15883,Packaged Fruit/Vegetables
TRAN15883,Root Vegetables
TRAN15883,Brown Bread
TRAN15883,Candy
TRAN15883,Yogurt
TRAN15883,Soda
TRAN15884,Other Vegetables
TRAN15884,Coffee
